Id;Title;Url;DatasetId;Id;Identifier;Title;Description;Modified;ReleaseDate;ModificationDate;Language;TemporalCoverage;Authority;Catalog;Publisher;ContactPoint;Version;VersionNotes;VersionReason;Frequency;Status;ObservationCount;ObservationsModified;DatasetType;GraphTypes;DatasetIdentifier;DataProviderId;DataProviderId;License;Source;Summary;LongDescription
0;"Vestigingen van bedrijven; bedrijfstak, regio";https://opendata.cbs.nl/statline/#/CBS/nl/dataset/81578ned;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;"Vestigingen van bedrijven; grootte, rechtsvorm, bedrijfstak, regio";https://opendata.cbs.nl/statline/#/CBS/nl/dataset/81644ned;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;"Vestigingen van bedrijven; bedrijfstak, gemeente";https://opendata.cbs.nl/statline/#/CBS/nl/dataset/81575ned;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;"Vestigingen van bedrijven; opheffingen, bedrijfstak, regio";https://opendata.cbs.nl/statline/#/CBS/nl/dataset/83635ned;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;"Bedrijven; oprichtingen, bedrijfsgrootte, rechtsvorm, bedrijfstak";https://opendata.cbs.nl/statline/#/CBS/nl/dataset/83148ned;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
